entity_name,year,quarter,subquestion,worker_category,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Managers,,,,,,,8.0,7.0,7.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Operative Workers,,,,,,,0.0,0.0,0.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Professional,,,,,,,37.0,38.0,38.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),TOTAL Employment,,,,,,,116.0,121.0,121.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),TOTAL Employment: Of which: Shared Islamic Job Function,,,,,,,0.0,0.0,0.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Technicians & Associate Professionals,,,,,,,54.0,59.0,59.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,A. Malaysian,Clerical Occupations,5016.0,4992.0,4981.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,A. Malaysian,Elementary Occupations,143.0,143.0,143.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,A. Malaysian,Managers,2365.0,2356.0,2338.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,A. Malaysian,Operative Workers,10.0,10.0,10.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,A. Malaysian,Professional,2903.0,2915.0,2926.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,A. Malaysian,TOTAL Malaysian,23056.0,22760.0,22711.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,A. Malaysian,Technicians & Associate Professionals,12619.0,12344.0,12313.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Clerical Occupations,0.0,0.0,0.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Elementary Occupations,0.0,0.0,0.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Managers,1.0,1.0,1.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Operative Workers,0.0,0.0,0.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Professional,1.0,1.0,1.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,TOTAL Non-Malaysian: Permanent Resident,5.0,5.0,5.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Technicians & Associate Professionals,3.0,3.0,3.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Clerical Occupations,0.0,0.0,0.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Elementary Occupations,0.0,0.0,0.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Managers,47.0,51.0,49.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Operative Workers,0.0,0.0,0.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Professional,223.0,227.0,232.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,TOTAL Non-Malaysian: Non-Permanent Resident,278.0,287.0,290.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Technicians & Associate Professionals,8.0,9.0,9.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Clerical Occupations,5016.0,4992.0,4981.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Elementary Occupations,143.0,143.0,143.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Managers,2413.0,2408.0,2388.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Operative Workers,10.0,10.0,10.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Professional,3127.0,3143.0,3159.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),TOTAL Employment,23339.0,23052.0,23006.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),TOTAL Employment: Of which: Shared Islamic Job Function,0.0,0.0,0.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Technicians & Associate Professionals,12630.0,12356.0,12325.0,,,,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,A. Malaysian,Clerical Occupations,,,,5016.0,4992.0,4981.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,A. Malaysian,Elementary Occupations,,,,143.0,143.0,143.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,A. Malaysian,Managers,,,,2365.0,2356.0,2338.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,A. Malaysian,Operative Workers,,,,10.0,10.0,10.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,A. Malaysian,Professional,,,,2903.0,2915.0,2926.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,A. Malaysian,TOTAL Malaysian,,,,23056.0,22760.0,22711.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,A. Malaysian,Technicians & Associate Professionals,,,,12619.0,12344.0,12313.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Clerical Occupations,,,,0.0,0.0,0.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Managers,,,,1.0,1.0,1.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Operative Workers,,,,0.0,0.0,0.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Professional,,,,1.0,1.0,1.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,TOTAL Non-Malaysian: Permanent Resident,,,,5.0,5.0,5.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Technicians & Associate Professionals,,,,3.0,3.0,3.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Clerical Occupations,,,,0.0,0.0,0.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Managers,,,,47.0,51.0,49.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Operative Workers,,,,0.0,0.0,0.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Professional,,,,223.0,227.0,232.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,TOTAL Non-Malaysian: Non-Permanent Resident,,,,278.0,287.0,290.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Technicians & Associate Professionals,,,,8.0,9.0,9.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Clerical Occupations,,,,5016.0,4992.0,4981.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Elementary Occupations,,,,143.0,143.0,143.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Managers,,,,2413.0,2408.0,2388.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Operative Workers,,,,10.0,10.0,10.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Professional,,,,3127.0,3143.0,3159.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),TOTAL Employment,,,,23339.0,23052.0,23006.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),TOTAL Employment: Of which: Shared Islamic Job Function,,,,0.0,0.0,0.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Technicians & Associate Professionals,,,,12630.0,12356.0,12325.0,,,,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,A. Malaysian,Clerical Occupations,,,,,,,5016.0,4992.0,4981.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,A. Malaysian,Elementary Occupations,,,,,,,143.0,143.0,143.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,A. Malaysian,Managers,,,,,,,2365.0,2356.0,2338.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,A. Malaysian,Operative Workers,,,,,,,10.0,10.0,10.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,A. Malaysian,Professional,,,,,,,2903.0,2915.0,2926.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,A. Malaysian,TOTAL Malaysian,,,,,,,23056.0,22760.0,22711.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,A. Malaysian,Technicians & Associate Professionals,,,,,,,12619.0,12344.0,12313.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Clerical Occupations,,,,,,,0.0,0.0,0.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Managers,,,,,,,1.0,1.0,1.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Operative Workers,,,,,,,0.0,0.0,0.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Professional,,,,,,,1.0,1.0,1.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,TOTAL Non-Malaysian: Permanent Resident,,,,,,,5.0,5.0,5.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Technicians & Associate Professionals,,,,,,,3.0,3.0,3.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Clerical Occupations,,,,,,,0.0,0.0,0.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Managers,,,,,,,47.0,51.0,49.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Operative Workers,,,,,,,0.0,0.0,0.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Professional,,,,,,,223.0,227.0,232.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,TOTAL Non-Malaysian: Non-Permanent Resident,,,,,,,278.0,287.0,290.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Technicians & Associate Professionals,,,,,,,8.0,9.0,9.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Clerical Occupations,,,,,,,5016.0,4992.0,4981.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Elementary Occupations,,,,,,,143.0,143.0,143.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Managers,,,,,,,2413.0,2408.0,2388.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Operative Workers,,,,,,,10.0,10.0,10.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Professional,,,,,,,3127.0,3143.0,3159.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),TOTAL Employment,,,,,,,23339.0,23052.0,23006.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),TOTAL Employment: Of which: Shared Islamic Job Function,,,,,,,0.0,0.0,0.0,,,
MALAYAN BANKING BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Technicians & Associate Professionals,,,,,,,12630.0,12356.0,12325.0,,,
PUBLIC BANK BERHAD,2025,Quarter 1,A. Malaysian,Clerical Occupations,3184.0,3181.0,3172.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,A. Malaysian,Elementary Occupations,484.0,483.0,483.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,A. Malaysian,Managers,24.0,24.0,24.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,A. Malaysian,Operative Workers,0.0,0.0,0.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,A. Malaysian,Professional,172.0,172.0,179.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,A. Malaysian,TOTAL Malaysian,15207.0,15211.0,15219.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,A. Malaysian,Technicians & Associate Professionals,11343.0,11351.0,11361.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Clerical Occupations,0.0,0.0,0.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Elementary Occupations,0.0,0.0,0.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Managers,0.0,0.0,0.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Operative Workers,0.0,0.0,0.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Professional,0.0,0.0,0.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,TOTAL Non-Malaysian: Permanent Resident,0.0,0.0,0.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Technicians & Associate Professionals,0.0,0.0,0.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Clerical Occupations,0.0,0.0,0.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Elementary Occupations,0.0,0.0,0.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Managers,0.0,0.0,0.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Operative Workers,0.0,0.0,0.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Professional,0.0,0.0,0.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,TOTAL Non-Malaysian: Non-Permanent Resident,0.0,0.0,0.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Technicians & Associate Professionals,0.0,0.0,0.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Clerical Occupations,3184.0,3181.0,3172.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Elementary Occupations,484.0,483.0,483.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Managers,24.0,24.0,24.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Operative Workers,0.0,0.0,0.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Professional,172.0,172.0,179.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),TOTAL Employment,15207.0,15211.0,15219.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),TOTAL Employment: Of which: Shared Islamic Job Function,0.0,0.0,0.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Technicians & Associate Professionals,11343.0,11351.0,11361.0,,,,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,A. Malaysian,Clerical Occupations,,,,3184.0,3181.0,3172.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,A. Malaysian,Elementary Occupations,,,,484.0,483.0,483.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,A. Malaysian,Managers,,,,24.0,24.0,24.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,A. Malaysian,Operative Workers,,,,0.0,0.0,0.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,A. Malaysian,Professional,,,,172.0,172.0,179.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,A. Malaysian,TOTAL Malaysian,,,,15207.0,15211.0,15219.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,A. Malaysian,Technicians & Associate Professionals,,,,11343.0,11351.0,11361.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Clerical Occupations,,,,0.0,0.0,0.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Managers,,,,0.0,0.0,0.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Operative Workers,,,,0.0,0.0,0.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Professional,,,,0.0,0.0,0.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,TOTAL Non-Malaysian: Permanent Resident,,,,0.0,0.0,0.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Technicians & Associate Professionals,,,,0.0,0.0,0.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Clerical Occupations,,,,0.0,0.0,0.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Managers,,,,0.0,0.0,0.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Operative Workers,,,,0.0,0.0,0.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Professional,,,,0.0,0.0,0.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,TOTAL Non-Malaysian: Non-Permanent Resident,,,,0.0,0.0,0.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Technicians & Associate Professionals,,,,0.0,0.0,0.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Clerical Occupations,,,,3184.0,3181.0,3172.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Elementary Occupations,,,,484.0,483.0,483.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Managers,,,,24.0,24.0,24.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Operative Workers,,,,0.0,0.0,0.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Professional,,,,172.0,172.0,179.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),TOTAL Employment,,,,15207.0,15211.0,15219.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),TOTAL Employment: Of which: Shared Islamic Job Function,,,,0.0,0.0,0.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Technicians & Associate Professionals,,,,11343.0,11351.0,11361.0,,,,,,
PUBLIC BANK BERHAD,2025,Quarter 3,A. Malaysian,Clerical Occupations,,,,,,,3184.0,3181.0,3172.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,A. Malaysian,Elementary Occupations,,,,,,,484.0,483.0,483.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,A. Malaysian,Managers,,,,,,,24.0,24.0,24.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,A. Malaysian,Operative Workers,,,,,,,0.0,0.0,0.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,A. Malaysian,Professional,,,,,,,172.0,172.0,179.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,A. Malaysian,TOTAL Malaysian,,,,,,,15207.0,15211.0,15219.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,A. Malaysian,Technicians & Associate Professionals,,,,,,,11343.0,11351.0,11361.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Clerical Occupations,,,,,,,0.0,0.0,0.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Managers,,,,,,,0.0,0.0,0.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Operative Workers,,,,,,,0.0,0.0,0.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Professional,,,,,,,0.0,0.0,0.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,TOTAL Non-Malaysian: Permanent Resident,,,,,,,0.0,0.0,0.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Technicians & Associate Professionals,,,,,,,0.0,0.0,0.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Clerical Occupations,,,,,,,0.0,0.0,0.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Managers,,,,,,,0.0,0.0,0.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Operative Workers,,,,,,,0.0,0.0,0.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Professional,,,,,,,0.0,0.0,0.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,TOTAL Non-Malaysian: Non-Permanent Resident,,,,,,,0.0,0.0,0.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Technicians & Associate Professionals,,,,,,,0.0,0.0,0.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Clerical Occupations,,,,,,,3184.0,3181.0,3172.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Elementary Occupations,,,,,,,484.0,483.0,483.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Managers,,,,,,,24.0,24.0,24.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Operative Workers,,,,,,,0.0,0.0,0.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Professional,,,,,,,172.0,172.0,179.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),TOTAL Employment,,,,,,,15207.0,15211.0,15219.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),TOTAL Employment: Of which: Shared Islamic Job Function,,,,,,,0.0,0.0,0.0,,,
PUBLIC BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Technicians & Associate Professionals,,,,,,,11343.0,11351.0,11361.0,,,
RHB BANK BERHAD,2025,Quarter 1,A. Malaysian,Clerical Occupations,1006.0,1005.0,1004.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,A. Malaysian,Elementary Occupations,57.0,57.0,57.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,A. Malaysian,Managers,1874.0,1869.0,1854.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,A. Malaysian,Operative Workers,0.0,0.0,0.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,A. Malaysian,Professional,3139.0,3126.0,3100.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,A. Malaysian,TOTAL Malaysian,10093.0,10036.0,9975.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,A. Malaysian,Technicians & Associate Professionals,4017.0,3979.0,3960.0,,,,,,,,,
RHB BANK BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Clerical Occupations,0.0,0.0,0.0,,,,,,,,,
